date,location,cases,deaths,tests,percent_positivity,CFR
2020-07,Papua New Guinea,28.0,0.0,0.0,NaN,0.0
2020-07,Paraguay,2513.0,25.0,58267.0,0.043129043884188305,0.009948269001193792
2020-07,Peru,103597.0,15990.0,0.0,NaN,0.1543480988831723
2020-07,Philippines,43536.0,661.0,768793.0,0.05662902757959555,0.015182837192208747
2020-07,Pitcairn,0.0,0.0,0.0,NaN,NaN
2020-07,Poland,8908.0,230.0,0.0,NaN,0.025819488100583744
2020-07,Portugal,8866.0,153.0,435274.0,0.02036877920574167,0.017256936611775322
2020-07,Puerto Rico,5520.0,64.0,36373.0,0.1517609215626976,0.011594202898550725
2020-07,Qatar,15373.0,54.0,0.0,NaN,0.003512652052299486
2020-07,Reunion,137.0,1.0,0.0,NaN,0.0072992700729927005
2020-07,Romania,17656.0,576.0,0.0,NaN,0.03262347077480743
2020-07,Russia,178048.0,4196.0,8042857.0,0.02213740714276034,0.02356667864845435
2020-07,Rwanda,874.0,3.0,119456.0,0.007316501473345834,0.003432494279176201
2020-07,Saint Barthelemy,1.0,0.0,0.0,NaN,0.0
2020-07,Saint Helena,0.0,0.0,0.0,NaN,NaN
2020-07,Saint Kitts and Nevis,2.0,0.0,0.0,NaN,0.0
2020-07,Saint Lucia,5.0,0.0,0.0,NaN,0.0
2020-07,Saint Martin (French part),7.0,0.0,0.0,NaN,0.0
2020-07,Saint Pierre and Miquelon,3.0,0.0,0.0,NaN,0.0
2020-07,Saint Vincent and the Grenadines,23.0,0.0,0.0,NaN,0.0
2020-07,Samoa,0.0,0.0,0.0,NaN,NaN
2020-07,San Marino,3.0,0.0,0.0,NaN,0.0
2020-07,Sao Tome and Principe,149.0,1.0,0.0,NaN,0.006711409395973154
2020-07,Saudi Arabia,86469.0,1192.0,1758853.0,0.04916215283483043,0.01378528721275833
2020-07,Scotland,0.0,0.0,0.0,NaN,NaN
2020-07,Senegal,3093.0,191.0,31439.0,0.09838099176182448,0.06175234400258649
2020-07,Serbia,9471.0,259.0,267744.0,0.035373341699533885,0.027346637102734665
2020-07,Seychelles,34.0,0.0,0.0,NaN,0.0
2020-07,Sierra Leone,358.0,5.0,0.0,NaN,0.013966480446927373
2020-07,Singapore,6642.0,1.0,0.0,NaN,0.00015055706112616682
2020-07,Sint Maarten (Dutch part),17.0,0.0,0.0,NaN,0.0
2020-07,Slovakia,515.0,0.0,52633.0,0.009784735812133072,0.0
2020-07,Slovenia,504.0,5.0,29324.0,0.017187286864002182,0.00992063492063492
2020-07,Solomon Islands,0.0,0.0,0.0,NaN,NaN
2020-07,Somalia,300.0,3.0,0.0,NaN,0.01
2020-07,South Africa,302400.0,4503.0,1329527.0,0.22744931092034987,0.014890873015873015
2020-07,South America,1592545.0,61876.0,0.0,NaN,0.038853533181165995
2020-07,South Korea,1435.0,16.0,290030.0,0.004947764024411268,0.011149825783972125
2020-07,South Sudan,320.0,9.0,0.0,NaN,0.028125
2020-07,Spain,32414.0,149.0,1245435.0,0.0260262478571744,0.004596779169494663
2020-07,Sri Lanka,745.0,0.0,52416.0,0.014213217338217338,0.0
2020-07,Sudan,2071.0,141.0,0.0,NaN,0.0680830516658619
2020-07,Suriname,914.0,13.0,0.0,NaN,0.014223194748358862
2020-07,Sweden,9769.0,290.0,308645.0,0.03165124981775179,0.02968574060804586
2020-07,Switzerland,2824.0,14.0,200749.0,0.014067317894485154,0.004957507082152974
2020-07,Syria,371.0,27.0,0.0,NaN,0.07277628032345014
2020-07,Taiwan,0.0,0.0,4934.0,0.0,NaN
2020-07,Tajikistan,1351.0,7.0,0.0,NaN,0.0051813471502590676
2020-07,Tanzania,0.0,0.0,0.0,NaN,NaN
2020-07,Thailand,129.0,0.0,142423.0,0.0009057525820969928,0.0
2020-07,Timor,0.0,0.0,0.0,NaN,NaN
2020-07,Togo,238.0,3.0,11752.0,0.020251872021783527,0.012605042016806723
2020-07,Tokelau,0.0,0.0,0.0,NaN,NaN
2020-07,Tonga,0.0,0.0,0.0,NaN,NaN
2020-07,Trinidad and Tobago,23.0,0.0,0.0,NaN,0.0
2020-07,Tunisia,275.0,0.0,0.0,NaN,0.0
2020-07,Turkey,29290.0,514.0,1419173.0,0.020638780472852853,0.017548651416865825
2020-07,Turkmenistan,0.0,0.0,0.0,NaN,NaN
2020-07,Turks and Caicos Islands,76.0,1.0,0.0,NaN,0.013157894736842105
2020-07,Tuvalu,0.0,0.0,0.0,NaN,NaN
2020-07,Uganda,258.0,2.0,70841.0,0.003641958752699708,0.007751937984496124
2020-07,Ukraine,21263.0,258.0,348281.0,0.061051277560360745,0.01213375346846635
2020-07,United Arab Emirates,11202.0,32.0,1483576.0,0.007550674855888745,0.0028566327441528296
2020-07,United Kingdom,17867.0,1268.0,3639800.0,0.004908786197043794,0.07096882520848492
2020-07,United States,1668539.0,24372.0,28100234.0,0.059378117634180556,0.014606790731292466
2020-07,United States Virgin Islands,271.0,1.0,215.0,1.2604651162790699,0.0036900369003690036
2020-07,Upper middle income,2442730.0,93449.0,0.0,NaN,0.03825596770826084
2020-07,Uruguay,247.0,8.0,47231.0,0.005229616141940675,0.032388663967611336
2020-07,Uzbekistan,0.0,0.0,0.0,NaN,NaN
2020-07,Vanuatu,0.0,0.0,0.0,NaN,NaN
2020-07,Vatican,0.0,0.0,0.0,NaN,NaN
2020-07,Venezuela,9484.0,93.0,0.0,NaN,0.0098059890341628
2020-07,Vietnam,63.0,0.0,0.0,NaN,0.0
2020-07,Wales,0.0,0.0,0.0,NaN,NaN
2020-07,Wallis and Futuna,0.0,0.0,0.0,NaN,NaN
2020-07,World,6074723.0,162506.0,0.0,NaN,0.026751178613411673
2020-07,Yemen,575.0,179.0,0.0,NaN,0.31130434782608696
2020-07,Zambia,2783.0,116.0,28203.0,0.09867744566180903,0.04168163851958318
2020-07,Zimbabwe,1867.0,28.0,29421.0,0.06345807416471227,0.014997321906802356
2020-08,Afghanistan,2107.0,156.0,0.0,NaN,0.07403891789273849
2020-08,Africa,406714.0,11710.0,0.0,NaN,0.028791730798546397
2020-08,Albania,4625.0,143.0,21445.0,0.21566798787596175,0.03091891891891892
2020-08,Algeria,17018.0,355.0,0.0,NaN,0.020860265601128216
2020-08,American Samoa,0.0,0.0,0.0,NaN,NaN
2020-08,Andorra,227.0,1.0,0.0,NaN,0.004405286343612335
2020-08,Angola,1635.0,68.0,0.0,NaN,0.04159021406727829
2020-08,Anguilla,0.0,0.0,0.0,NaN,NaN
2020-08,Antigua and Barbuda,12.0,0.0,0.0,NaN,0.0
2020-08,Argentina,262445.0,9017.0,665920.0,0.39410890197020665,0.0343576749414163
2020-08,Armenia,6433.0,172.0,41273.0,0.15586460882417078,0.026737136639204104
2020-08,Aruba,1731.0,5.0,0.0,NaN,0.0028885037550548816
2020-08,Asia,3286032.0,51195.0,0.0,NaN,0.015579580478826743
2020-08,Australia,11597.0,550.0,1976148.0,0.00586848758291383,0.047426058463395704
2020-08,Austria,6578.0,58.0,290250.0,0.02266322136089578,0.008817269686834904
2020-08,Azerbaijan,6674.0,127.0,0.0,NaN,0.019029068025172312
2020-08,Bahamas,1741.0,29.0,0.0,NaN,0.01665709362435382
2020-08,Bahrain,12644.0,52.0,227532.0,0.0555702055095547,0.004112622587788674
2020-08,Bangladesh,87369.0,1320.0,373394.0,0.23398608440414148,0.015108333619476015
2020-08,Barbados,58.0,0.0,0.0,NaN,0.0
2020-08,Belarus,4521.0,141.0,15006.0,0.3012794882047181,0.031187790311877902
2020-08,Belgium,18525.0,205.0,602628.0,0.030740357235309344,0.011066126855600539
2020-08,Belize,822.0,10.0,0.0,NaN,0.012165450121654502
2020-08,Benin,375.0,5.0,0.0,NaN,0.013333333333333334
2020-08,Bermuda,15.0,0.0,0.0,NaN,0.0
2020-08,Bhutan,129.0,0.0,56008.0,0.0023032423939437223,0.0
2020-08,Bolivia,47953.0,2373.0,90720.0,0.5285824514991182,0.04948595499760182
2020-08,Bonaire Sint Eustatius and Saba,4.0,0.0,0.0,NaN,0.0
2020-08,Bosnia and Herzegovina,9498.0,309.0,30292.0,0.3135481315198732,0.03253316487681617
2020-08,Botswana,947.0,5.0,0.0,NaN,0.005279831045406547
2020-08,Brazil,1461437.0,34266.0,517499.0,2.8240383073204005,0.023446785595273693
2020-08,British Virgin Islands,27.0,0.0,0.0,NaN,0.0
2020-08,Brunei,3.0,0.0,0.0,NaN,0.0
2020-08,Bulgaria,5852.0,267.0,124298.0,0.04708040354631611,0.045625427204374576
2020-08,Burkina Faso,268.0,2.0,0.0,NaN,0.007462686567164179
2020-08,Burundi,100.0,0.0,0.0,NaN,0.0
2020-08,Cambodia,48.0,0.0,0.0,NaN,0.0
2020-08,Cameroon,2434.0,28.0,0.0,NaN,0.011503697617091208
2020-08,Canada,14117.0,231.0,1748726.0,0.008072734093277049,0.016363249982290856
2020-08,Cape Verde,1520.0,17.0,9858.0,0.15418949076891864,0.01118421052631579
2020-08,Cayman Islands,2.0,0.0,0.0,NaN,0.0
2020-08,Central African Republic,155.0,2.0,0.0,NaN,0.012903225806451613
2020-08,Chad,93.0,2.0,0.0,NaN,0.021505376344086023
2020-08,Chile,64417.0,2161.0,808444.0,0.07968022522277363,0.03354704503469581
2020-08,China,3512.0,69.0,0.0,NaN,0.019646924829157177
2020-08,Colombia,356979.0,10792.0,1168322.0,0.305548470370326,0.030231470198527084
2020-08,Comoros,69.0,0.0,0.0,NaN,0.0
2020-08,Congo,820.0,15.0,0.0,NaN,0.018292682926829267
2020-08,Cook Islands,0.0,0.0,0.0,NaN,NaN
2020-08,Costa Rica,24816.0,320.0,54895.0,0.4520630294198014,0.012894906511927788
2020-08,Cote d'Ivoire,2515.0,21.0,26159.0,0.09614281891509614,0.008349900596421472
2020-08,Croatia,5069.0,50.0,49274.0,0.10287372650890936,0.009863878477017163
2020-08,Cuba,1447.0,7.0,135532.0,0.01067644541510492,0.0048375950241879755
2020-08,Curacao,26.0,0.0,0.0,NaN,0.0
2020-08,Cyprus,430.0,2.0,99102.0,0.004338963895784142,0.004651162790697674
2020-08,Czechia,8899.0,54.0,215114.0,0.04136876260959305,0.006068097539049332
2020-08,Democratic Republic of Congo,1215.0,55.0,0.0,NaN,0.04526748971193416
2020-08,Denmark,3305.0,11.0,941523.0,0.0035102700624413848,0.0033282904689863843
2020-08,Djibouti,346.0,2.0,0.0,NaN,0.005780346820809248
2020-08,Dominica,2.0,0.0,0.0,NaN,0.0
2020-08,Dominican Republic,32830.0,618.0,108715.0,0.30198224716000555,0.01882424611635699
2020-08,Ecuador,32870.0,1030.0,76368.0,0.43041588099727635,0.03133556434438698
2020-08,Egypt,6914.0,818.0,0.0,NaN,0.11831067399479317
2020-08,El Salvador,11316.0,318.0,76450.0,0.14801831262262916,0.028101802757158005
2020-08,England,0.0,0.0,0.0,NaN,NaN
2020-08,Equatorial Guinea,163.0,42.0,0.0,NaN,0.25766871165644173
2020-08,Eritrea,55.0,0.0,0.0,NaN,0.0
2020-08,Estonia,342.0,1.0,37330.0,0.009161532279667827,0.0029239766081871343
2020-08,Eswatini,2368.0,63.0,0.0,NaN,0.02660472972972973
2020-08,Ethiopia,36406.0,547.0,487939.0,0.07461178548957964,0.015024995879800032
2020-08,Europe,854587.0,11683.0,0.0,NaN,0.013670931104732461
2020-08,European Union,525333.0,4928.0,0.0,NaN,0.00938071661212983
2020-08,Faeroe Islands,200.0,0.0,0.0,NaN,0.0
2020-08,Falkland Islands,0.0,0.0,0.0,NaN,NaN
2020-08,Fiji,1.0,2.0,1396.0,0.0007163323782234957,2.0
2020-08,Finland,1030.0,8.0,349972.0,0.002943092590264364,0.007766990291262136
2020-08,France,98186.0,467.0,3449252.0,0.02846588187815793,0.00475627889923207
2020-08,French Guiana,1744.0,17.0,0.0,NaN,0.00974770642201835
2020-08,French Polynesia,420.0,0.0,0.0,NaN,0.0
2020-08,Gabon,1521.0,4.0,0.0,NaN,0.0026298487836949377
2020-08,Gambia,2686.0,0.0,0.0,NaN,0.0
2020-08,Georgia,338.0,3.0,0.0,NaN,0.008875739644970414
2020-08,Germany,37305.0,151.0,0.0,NaN,0.00404771478354108
2020-08,Ghana,10836.0,0.0,44311.0,0.2445442440928889,0.0
2020-08,Gibraltar,89.0,0.0,0.0,NaN,0.0
2020-08,Greece,6348.0,63.0,347062.0,0.01829068005140292,0.00992438563327032
2020-08,Greenland,1.0,0.0,0.0,NaN,0.0
2020-08,Grenada,1.0,0.0,0.0,NaN,0.0
2020-08,Guadeloupe,732.0,1.0,0.0,NaN,0.001366120218579235
2020-08,Guam,1010.0,5.0,13776.0,0.07331591173054587,0.0049504950495049506
2020-08,Guatemala,29187.0,1029.0,88552.0,0.3296029451621646,0.03525542193442286
2020-08,Guernsey,0.0,0.0,0.0,NaN,NaN
2020-08,Guinea,2324.0,17.0,0.0,NaN,0.007314974182444062
2020-08,Guinea-Bissau,195.0,7.0,0.0,NaN,0.035897435897435895
2020-08,Guyana,828.0,15.0,0.0,NaN,0.018115942028985508
2020-08,Haiti,914.0,45.0,0.0,NaN,0.04923413566739606
2020-08,High income,2703509.0,48072.0,0.0,NaN,0.017781335294241668
2020-08,Honduras,21251.0,766.0,0.0,NaN,0.03604536257117312
2020-08,Hong Kong,0.0,0.0,0.0,NaN,NaN
2020-08,Hungary,1234.0,18.0,88987.0,0.0138671940845292,0.014586709886547812
2020-08,Iceland,256.0,0.0,18134.0,0.014117128046762987,0.0
2020-08,India,2157211.0,31435.0,23474944.0,0.09189419152607989,0.014572056233720298
2020-08,Indonesia,73275.0,2562.0,0.0,NaN,0.03496417604912999
2020-08,Iran,82977.0,5875.0,581502.0,0.1426942641641817,0.07080275256998927
2020-08,Iraq,119873.0,2607.0,403106.0,0.29737339558329573,0.021748016650955593
2020-08,Ireland,2734.0,9.0,206960.0,0.013210282180131426,0.0032918800292611556
2020-08,Isle of Man,0.0,0.0,0.0,NaN,NaN
2020-08,Israel,52216.0,428.0,661664.0,0.07891618706775644,0.00819672131147541
2020-08,Italy,20989.0,371.0,1831746.0,0.011458466403093006,0.01767592548477774
2020-08,Jamaica,1180.0,9.0,20339.0,0.058016618319484736,0.007627118644067797
2020-08,Japan,37882.0,268.0,617602.0,0.061337236602213074,0.007074600073913732
2020-08,Jersey,38.0,1.0,0.0,NaN,0.02631578947368421
2020-08,Jordan,739.0,4.0,0.0,NaN,0.005412719891745603
2020-08,Kazakhstan,49622.0,1196.0,450034.0,0.11026278014550012,0.024102212728225384
2020-08,Kenya,17151.0,294.0,118173.0,0.14513467543347466,0.017141857617631626
2020-08,Kiribati,0.0,0.0,0.0,NaN,NaN
2020-08,Kosovo,6298.0,339.0,0.0,NaN,0.05382661162273738
2020-08,Kuwait,20915.0,99.0,112531.0,0.1858598963841075,0.00473344489600765
2020-08,Kyrgyzstan,0.0,0.0,0.0,NaN,NaN
2020-08,Laos,2.0,0.0,0.0,NaN,0.0
2020-08,Latvia,174.0,3.0,53209.0,0.0032701234753519143,0.017241379310344827
2020-08,Lebanon,12693.0,108.0,0.0,NaN,0.008508626802174428
2020-08,Lesotho,620.0,20.0,0.0,NaN,0.03225806451612903
2020-08,Liberia,173.0,11.0,0.0,NaN,0.06358381502890173
2020-08,Libya,10533.0,174.0,70083.0,0.15029322374898335,0.016519510111079466
2020-08,Liechtenstein,21.0,0.0,1702.0,0.012338425381903642,0.0
2020-08,Lithuania,944.0,6.0,107206.0,0.008805477305374699,0.006355932203389831
2020-08,Low income,72951.0,1482.0,0.0,NaN,0.02031500596290661
2020-08,Lower middle income,2874739.0,50742.0,0.0,NaN,0.01765099370760267
2020-08,Luxembourg,1294.0,4.0,162651.0,0.00795568425647552,0.0030911901081916537
2020-08,Madagascar,5925.0,112.0,13122.0,0.4515317786922725,0.01890295358649789
2020-08,Malawi,1971.0,80.0,15238.0,0.1293476834230214,0.04058853373921867
2020-08,Malaysia,433.0,2.0,217307.0,0.0019925727197007,0.004618937644341801
2020-08,Maldives,4365.0,13.0,34027.0,0.1282804831457372,0.0029782359679266894
2020-08,Mali,369.0,3.0,0.0,NaN,0.008130081300813009
2020-08,Malta,1322.0,3.0,63594.0,0.020788124665848978,0.0022692889561270802
2020-08,Marshall Islands,0.0,0.0,9.0,0.0,NaN
2020-08,Martinique,327.0,1.0,0.0,NaN,0.0030581039755351682
2020-08,Mauritania,867.0,2.0,5236.0,0.16558441558441558,0.002306805074971165
2020-08,Mauritius,2.0,0.0,0.0,NaN,0.0
2020-08,Mayotte,428.0,2.0,0.0,NaN,0.004672897196261682
2020-08,Mexico,204362.0,22603.0,369965.0,0.5523819820793859,0.11060275393664185
2020-08,Micronesia (country),0.0,0.0,0.0,NaN,NaN
2020-08,Moldova,13576.0,258.0,0.0,NaN,0.019004124926340602
2020-08,Monaco,52.0,0.0,0.0,NaN,0.0
2020-08,Mongolia,13.0,0.0,0.0,NaN,0.0
2020-08,Montenegro,1968.0,56.0,0.0,NaN,0.028455284552845527
2020-08,Montserrat,0.0,0.0,0.0,NaN,NaN
2020-08,Morocco,40411.0,773.0,681969.0,0.05925635916002047,0.01912845512360496
2020-08,Mozambique,2144.0,11.0,38657.0,0.05546214139741832,0.005130597014925373
2020-08,Myanmar,425.0,0.0,43736.0,0.009717395280775563,0.0
2020-08,Namibia,5591.0,71.0,31594.0,0.17696398050262707,0.012698980504382043
2020-08,Nauru,0.0,0.0,0.0,NaN,NaN
2020-08,Nepal,19948.0,196.0,318056.0,0.06271851497849436,0.009825546420693804
2020-08,Netherlands,17747.0,90.0,541978.0,0.03274487156305238,0.005071279652899082
2020-08,New Caledonia,1.0,0.0,0.0,NaN,0.0
2020-08,New Zealand,172.0,0.0,293745.0,0.0005855418815639415,0.0
2020-08,Nicaragua,655.0,29.0,0.0,NaN,0.044274809160305344
2020-08,Niger,51.0,0.0,0.0,NaN,0.0
2020-08,Nigeria,13750.0,155.0,90158.0,0.1525100379334058,0.011272727272727273
2020-08,Niue,0.0,0.0,0.0,NaN,NaN
2020-08,North America,2174072.0,63369.0,0.0,NaN,0.02914760872684989
2020-08,North Korea,0.0,0.0,0.0,NaN,NaN
2020-08,North Macedonia,4120.0,136.0,45834.0,0.08988960160579483,0.03300970873786408
2020-08,Northern Ireland,0.0,0.0,0.0,NaN,NaN
2020-08,Northern Mariana Islands,17.0,0.0,4164.0,0.004082612872238232,0.0
2020-08,Norway,1637.0,9.0,358323.0,0.004568503835924571,0.005497861942577886
2020-08,Oceania,13638.0,562.0,0.0,NaN,0.041208388326734124
2020-08,Oman,10147.0,279.0,0.0,NaN,0.027495811569922146
2020-08,Pakistan,23485.0,497.0,595974.0,0.039406081473352866,0.021162444113263786
2020-08,Palau,0.0,0.0,0.0,NaN,NaN
2020-08,Palestine,15732.0,86.0,20679.0,0.7607717974757,0.005466564963132469
2020-08,Panama,32631.0,716.0,115924.0,0.28148614609571787,0.021942324783181637
2020-08,Papua New Guinea,420.0,5.0,0.0,NaN,0.011904761904761904
2020-08,Paraguay,11650.0,242.0,64855.0,0.17963148562177164,0.020772532188841203
2020-08,Peru,254000.0,20671.0,0.0,NaN,0.08138188976377952
2020-08,Philippines,134774.0,1522.0,1017208.0,0.13249404251637817,0.011292979358036416
2020-08,Pitcairn,0.0,0.0,0.0,NaN,NaN
2020-08,Poland,23617.0,368.0,0.0,NaN,0.015581996019816234
2020-08,Portugal,8371.0,103.0,427634.0,0.019575150712992886,0.012304384183490622
2020-08,Puerto Rico,10191.0,240.0,54533.0,0.18687767040140832,0.023550191345304682
2020-08,Qatar,9371.0,32.0,0.0,NaN,0.003414790310532494
2020-08,Reunion,900.0,3.0,0.0,NaN,0.0033333333333333335
2020-08,Romania,42155.0,1374.0,0.0,NaN,0.032593998339461513
2020-08,Russia,177841.0,3824.0,7789748.0,0.022830135198211803,0.021502353225634135
2020-08,Rwanda,2091.0,11.0,146308.0,0.014291768050960987,0.0052606408417025345
2020-08,Saint Barthelemy,11.0,0.0,0.0,NaN,0.0
2020-08,Saint Helena,0.0,0.0,0.0,NaN,NaN
2020-08,Saint Kitts and Nevis,0.0,0.0,0.0,NaN,NaN
2020-08,Saint Lucia,2.0,0.0,0.0,NaN,0.0
2020-08,Saint Martin (French part),164.0,2.0,0.0,NaN,0.012195121951219513
2020-08,Saint Pierre and Miquelon,1.0,0.0,0.0,NaN,0.0
2020-08,Saint Vincent and the Grenadines,8.0,0.0,0.0,NaN,0.0
2020-08,Samoa,0.0,0.0,0.0,NaN,NaN
2020-08,San Marino,17.0,0.0,0.0,NaN,0.0
2020-08,Sao Tome and Principe,33.0,1.0,0.0,NaN,0.030303030303030304
2020-08,Saudi Arabia,48938.0,1137.0,1862728.0,0.026272220098693958,0.02323347909599902
2020-08,Scotland,0.0,0.0,0.0,NaN,NaN
2020-08,Senegal,3904.0,93.0,41283.0,0.09456677082576363,0.02382172131147541
2020-08,Serbia,8019.0,184.0,262053.0,0.03060068001511145,0.022945504426985907
2020-08,Seychelles,20.0,0.0,0.0,NaN,0.0
2020-08,Sierra Leone,251.0,6.0,0.0,NaN,0.02390438247011952
2020-08,Singapore,6829.0,0.0,0.0,NaN,0.0
2020-08,Sint Maarten (Dutch part),350.0,2.0,0.0,NaN,0.005714285714285714
2020-08,Slovakia,1697.0,5.0,73295.0,0.023153011801623578,0.0029463759575721863
2020-08,Slovenia,796.0,14.0,27818.0,0.028614566108275216,0.017587939698492462
2020-08,Solomon Islands,0.0,0.0,0.0,NaN,NaN
2020-08,Somalia,132.0,4.0,0.0,NaN,0.030303030303030304
2020-08,South Africa,188351.0,7326.0,734186.0,0.2565439820426976,0.03889546644297084
2020-08,South America,2526872.0,80860.0,0.0,NaN,0.032000037991635505
2020-08,South Korea,5549.0,25.0,373893.0,0.01484114439157727,0.004505316273202379
2020-08,South Sudan,239.0,2.0,0.0,NaN,0.008368200836820083
2020-08,Spain,201887.0,1143.0,2231474.0,0.0904724858994548,0.005661582964727793
2020-08,Sri Lanka,230.0,1.0,67826.0,0.0033910299884999853,0.004347826086956522
2020-08,Sudan,1804.0,106.0,0.0,NaN,0.058758314855875834
2020-08,Suriname,2543.0,43.0,3470.0,0.7328530259365994,0.016909162406606372
2020-08,Sweden,8503.0,80.0,294405.0,0.028881982303289686,0.009408444078560507
2020-08,Switzerland,7689.0,23.0,227687.0,0.03377004396386267,0.0029912862530888282
2020-08,Syria,2001.0,70.0,0.0,NaN,0.03498250874562719
2020-08,Taiwan,0.0,0.0,5676.0,0.0,NaN
2020-08,Tajikistan,1366.0,9.0,0.0,NaN,0.006588579795021962
2020-08,Tanzania,0.0,0.0,0.0,NaN,NaN
2020-08,Thailand,120.0,0.0,127742.0,0.0009393934649527955,0.0
2020-08,Timor,3.0,0.0,0.0,NaN,0.0
2020-08,Togo,537.0,10.0,22664.0,0.02369396399576421,0.0186219739292365
2020-08,Tokelau,0.0,0.0,0.0,NaN,NaN
2020-08,Tonga,0.0,0.0,0.0,NaN,NaN
2020-08,Trinidad and Tobago,1430.0,11.0,0.0,NaN,0.007692307692307693
2020-08,Tunisia,2129.0,26.0,0.0,NaN,0.012212306247064349
2020-08,Turkey,263981.0,688.0,2337669.0,0.11292488371963695,0.002606248176952129
2020-08,Turkmenistan,0.0,0.0,0.0,NaN,NaN
2020-08,Turks and Caicos Islands,398.0,1.0,0.0,NaN,0.002512562814070352
2020-08,Tuvalu,0.0,0.0,0.0,NaN,NaN
2020-08,Uganda,1813.0,34.0,95393.0,0.01900558741207426,0.018753447324875896
2020-08,Ukraine,52241.0,647.0,489401.0,0.10674477575648599,0.01238490840527555
2020-08,United Arab Emirates,10766.0,36.0,2018274.0,0.005334260858535561,0.0033438603009474273
2020-08,United Kingdom,36321.0,684.0,4926588.0,0.007372445189246594,0.018832080614520526
2020-08,United States,1780555.0,36369.0,26076444.0,0.06828212466393041,0.020425653798955945
2020-08,United States Virgin Islands,766.0,7.0,292.0,2.6232876712328768,0.009138381201044387
2020-08,Upper middle income,3606542.0,119058.0,0.0,NaN,0.03301167711342333
2020-08,Uruguay,390.0,9.0,59650.0,0.006538139145012573,0.023076923076923078
2020-08,Uzbekistan,0.0,0.0,0.0,NaN,NaN
2020-08,Vanuatu,0.0,0.0,0.0,NaN,NaN
2020-08,Vatican,0.0,0.0,0.0,NaN,NaN
2020-08,Venezuela,29616.0,224.0,0.0,NaN,0.007563479200432199
2020-08,Vietnam,622.0,32.0,0.0,NaN,0.05144694533762058
2020-08,Wales,0.0,0.0,0.0,NaN,NaN
2020-08,Wallis and Futuna,0.0,0.0,0.0,NaN,NaN
2020-08,World,9261926.0,219379.0,0.0,NaN,0.023686110210770415
2020-08,Yemen,272.0,89.0,0.0,NaN,0.3272058823529412
2020-08,Zambia,7574.0,145.0,32477.0,0.23321119561535855,0.01914444151043042
2020-08,Zimbabwe,3972.0,160.0,39692.0,0.10007054318250529,0.04028197381671702
2020-09,Afghanistan,1049.0,51.0,0.0,NaN,0.04861773117254528
2020-09,Africa,218213.0,5890.0,0.0,NaN,0.026991975730135235
2020-09,Albania,3850.0,102.0,25203.0,0.15275959211205015,0.026493506493506493
2020-09,Algeria,7132.0,220.0,0.0,NaN,0.030846887268648347
2020-09,American Samoa,0.0,0.0,0.0,NaN,NaN
2020-09,Andorra,712.0,0.0,0.0,NaN,0.0
2020-09,Angola,2121.0,62.0,0.0,NaN,0.029231494578029232
2020-09,Anguilla,0.0,0.0,0.0,NaN,NaN
2020-09,Antigua and Barbuda,4.0,0.0,0.0,NaN,0.0
2020-09,Argentina,307520.0,9566.0,817924.0,0.37597625207231966,0.031106919875130073
2020-09,Armenia,5650.0,74.0,89398.0,0.0632005190272713,0.013097345132743363
2020-09,Aruba,1908.0,17.0,0.0,NaN,0.00890985324947589
2020-09,Asia,3476004.0,48345.0,0.0,NaN,0.013908211843254496
2020-09,Australia,1469.0,163.0,1422950.0,0.0010323623458308444,0.11095983662355344
2020-09,Austria,15458.0,77.0,437276.0,0.03535067097210915,0.004981239487643938
2020-09,Azerbaijan,3801.0,56.0,0.0,NaN,0.014732965009208104
2020-09,Bahamas,1733.0,49.0,0.0,NaN,0.02827466820542412
2020-09,Bahrain,17384.0,50.0,231280.0,0.07516430300933932,0.0028762080073630927
2020-09,Bangladesh,48326.0,913.0,397452.0,0.12158952527600818,0.018892521623970534
2020-09,Barbados,24.0,0.0,0.0,NaN,0.0
2020-09,Belarus,5766.0,142.0,7315.0,0.7882433356117566,0.02462712452306625
2020-09,Belgium,30024.0,96.0,984860.0,0.030485551245862354,0.0031974420463629096
2020-09,Belize,938.0,11.0,0.0,NaN,0.011727078891257996
2020-09,Benin,180.0,0.0,0.0,NaN,0.0
2020-09,Bermuda,13.0,0.0,0.0,NaN,0.0
2020-09,Bhutan,49.0,0.0,36756.0,0.0013331156817934487,0.0
2020-09,Bolivia,18813.0,2954.0,57549.0,0.3269040296095501,0.15701908254930103
2020-09,Bonaire Sint Eustatius and Saba,70.0,1.0,0.0,NaN,0.014285714285714285
2020-09,Bosnia and Herzegovina,7249.0,221.0,35341.0,0.205115871084576,0.030486963719133675
2020-09,Botswana,1288.0,7.0,0.0,NaN,0.005434782608695652
2020-09,Brazil,884810.0,21033.0,130722.0,6.768638790716176,0.02377120511748285
2020-09,British Virgin Islands,36.0,0.0,0.0,NaN,0.0
2020-09,Brunei,2.0,0.0,0.0,NaN,0.0
2020-09,Bulgaria,3833.0,184.0,87162.0,0.04397558569101214,0.048004174276024
2020-09,Burkina Faso,640.0,1.0,0.0,NaN,0.0015625
2020-09,Burundi,39.0,0.0,0.0,NaN,0.0
2020-09,Cambodia,3.0,0.0,0.0,NaN,0.0
2020-09,Cameroon,1696.0,7.0,0.0,NaN,0.004127358490566038
2020-09,Canada,23146.0,142.0,2299187.0,0.010067036739508357,0.006134969325153374
